,Latitude,Longitude,Solar Radiation,Wind Speed,LST,Relative Humidity,Vegetation,Distance From Roads,Elevation,LULC,Aspect,Suitability_raw,Suitability
0,19.054999,72.8692035,0.5184539519976109,0.5132389950080449,0.7468229114053967,0.3656041352573767,0.780406135234392,0.003158282630296485,0.0013374944271065537,0.0,0.25,37.175685293479,0.42210461549150446
1,28.6138954,77.2090057,0.40580026479719483,0.3552786831139899,0.6678403341566703,0.5679517553306053,0.5324044069993519,0.0002389053549049908,0.04837271511368703,0.0,0.5,35.65750509751411,0.39208506975126595
2,18.5213738,73.8545071,0.565267338903074,0.47250299104748533,0.7418280646973651,0.5100689209562783,0.5349967595593002,0.0021216927519840728,0.12371823450735622,0.5,0.0,39.5736446534258,0.4695203642151962
3,19.6199708,74.6546944,0.5886137206303439,0.4252980733528611,0.7932206390075516,0.5118996338574198,0.7168934975156622,0.0,0.12082032991529201,0.0,0.5,42.56811821320145,0.5287312116722652
4,17.5950822,74.4504661,0.5831598174565114,0.6176657452865216,0.7749289901056533,0.493377126857635,0.7117087923957659,0.002359353459255589,0.16272848863129738,0.0,0.0,39.43918804554827,0.4668617033388491
5,26.4876472,74.5578484,0.5227016206622239,0.45899583316143405,0.7115965804940022,0.7526922248546198,0.6507885072369842,0.0015806886556408856,0.10900579580918413,0.0,0.75,45.75536978490628,0.5917539309757734
6,25.3528706,78.6402465,0.49706913734128705,0.31885803869796603,0.6956500542406323,0.5247684686625027,0.6491682868870166,0.0020737049566996787,0.049487293802942485,0.0,0.25,34.748019727699514,0.3741014748316425
7,31.018294,75.7839116,0.34816235916494137,0.30523536449523503,0.6356399086227149,0.4581628257592074,0.6034780730179304,0.0021847099519925147,0.055283102987070884,0.75,0.25,37.70022002340536,0.43247643720227336
8,31.1208324,75.7787046,0.34815087121723437,0.3162671727381493,0.6796807119253613,0.4492246392418696,0.5665370490386692,0.0024342025409381084,0.05595185020062417,0.0,1.0,39.173108292703446,0.4616004087097224
9,31.2206734,75.7696463,0.3403419387634952,0.270935269606832,0.7040624350463534,0.41847943140211086,0.709548498595809,0.006052158650198334,0.055283102987070884,1.0,0.25,40.977181924293596,0.49727303245110815
10,30.7041168,76.7176885,0.36844145885447965,0.4353727464004291,0.6641649309506026,0.5181455955201377,0.6700151220565997,0.0014881552074557242,0.07111012037449845,0.5,0.0,36.38817125689834,0.4065328054355921
11,30.7908462,76.4984505,0.35863075151281976,0.39485127274227483,0.6828243962006568,0.4664010338143443,0.7067401166558652,0.0011467060975305031,0.06442264823896567,0.0,0.25,33.782801269454545,0.3550158486763152
12,30.8314536,76.5784763,0.36004089709383713,0.3943479516481703,0.6724505141871179,0.4500861511953479,0.6559732123568806,0.003732467765380899,0.06732055283102988,0.75,0.25,40.022436175913406,0.4783944871111186
13,30.9688367,76.526088,0.3455431070877768,0.29748752011221585,0.6540372559164574,0.4319944001723024,0.7799740764744005,0.00749454214236044,0.06442264823896567,0.0,1.0,40.716214131909325,0.4921128185311593
14,30.8223408,75.1730967,0.37624177534743924,0.3018771401460457,0.7190258412649624,0.5129765237992676,0.7064160725858717,0.0024055450482791643,0.05082478823004904,0.5,0.5,41.05610499898132,0.4988336079722785
15,34.0322048,75.3226479,0.6462487542756711,0.06881472007921124,0.2577183630071644,0.3882726685332758,0.5861957226182761,0.003631478140642231,0.487962550156041,0.75,0.75,43.60087597070477,0.5491523176927221
